user_id,name,gender,age,city,signup_date,plan_type,device_type,is_active,language_pref
3413,Gokul Dugal,Female,61,Delhi,2023-03-02,Standard,Smart TV,False,Marathi
3414,Drishya Sachdev,Other,36,Ahmedabad,2024-11-16,Premium,Smart TV,False,Bengali
3415,Sahil Manne,Female,36,Indore,2024-05-18,Standard,Smart TV,False,Hindi
3416,Hunar Keer,Female,20,Indore,2025-05-28,Standard,Tablet,False,Bengali
3417,Lavanya Garg,Female,63,Hyderabad,2024-02-24,Basic,Tablet,False,English
3418,Tushar Agrawal,Female,35,Ahmedabad,2023-04-24,Standard,Laptop,True,Hindi
3419,Bhavin Dani,Female,52,Pune,2025-05-16,Standard,Tablet,False,Telugu
3420,Aarna Gera,Other,18,Pune,2023-12-30,Basic,Tablet,True,Marathi
3421,Krish Reddy,Other,59,Delhi,2023-01-02,Basic,Smart TV,True,Bengali
3422,Vedika Banerjee,Male,48,Jaipur,2025-06-22,Premium,Mobile,False,English
3423,Kanav Sama,Female,24,Bangalore,2022-10-01,Basic,Laptop,True,Tamil
3424,Rania Saraf,Female,24,Mumbai,2024-10-04,Premium,Mobile,True,Hindi
3425,Kismat Saraf,Other,19,Chennai,2024-01-29,Basic,Mobile,True,Marathi
3426,Kavya Mandal,Other,50,Kolkata,2024-08-22,Premium,Tablet,True,Marathi
3427,Mannat Doctor,Male,32,Ahmedabad,2023-06-26,Basic,Mobile,False,Bengali
3428,Shalv Bumb,Female,49,Indore,2024-10-12,Premium,Tablet,True,Bengali
3429,Amani Vora,Female,39,Kolkata,2023-05-08,Standard,Laptop,True,Hindi
3430,Bhamini Choudhary,Male,47,Ahmedabad,2024-11-20,Standard,Tablet,True,Tamil
3431,Navya Choudhury,Female,16,Chennai,2025-05-30,Basic,Laptop,True,Tamil
3432,Anahita Ratta,Female,23,Pune,2024-01-08,Basic,Tablet,False,Telugu
3433,Nakul Khosla,Female,60,Indore,2024-01-06,Standard,Laptop,True,Tamil
3434,Zara Shankar,Other,38,Mumbai,2023-10-11,Premium,Mobile,False,Tamil
3435,Lagan Iyengar,Other,62,Delhi,2023-12-27,Premium,Smart TV,False,Hindi
3436,Aarush Golla,Other,55,Bangalore,2022-11-15,Standard,Smart TV,False,Bengali
3437,Devansh Gola,Female,27,Pune,2023-08-21,Premium,Tablet,True,Bengali
3438,Ivana Bhandari,Other,27,Indore,2025-03-21,Basic,Tablet,False,Marathi
3439,Riaan Kannan,Male,61,Bangalore,2024-05-14,Premium,Laptop,True,Tamil
3440,Mohanlal Master,Female,62,Pune,2022-09-15,Premium,Smart TV,True,Hindi
3441,Azad Aurora,Female,30,Hyderabad,2025-02-05,Basic,Tablet,False,English
3442,Kiaan Dhar,Female,56,Delhi,2025-03-12,Basic,Tablet,False,Tamil
3443,Madhup Wali,Female,34,Hyderabad,2022-11-16,Basic,Laptop,True,English
3444,Saira Chahal,Female,41,Pune,2025-01-07,Basic,Tablet,True,Telugu
3445,Ishita Das,Male,44,Pune,2023-07-09,Basic,Tablet,True,Hindi
3446,Kiaan Apte,Other,37,Bangalore,2023-11-29,Standard,Laptop,True,Telugu
3447,Prerak Bedi,Male,55,Pune,2022-12-06,Premium,Tablet,True,Hindi
3448,Parinaaz Biswas,Other,36,Delhi,2022-11-12,Standard,Smart TV,True,Tamil
3449,Neysa Subramaniam,Other,53,Mumbai,2024-07-23,Basic,Laptop,False,Hindi
3450,Shayak Cheema,Male,35,Pune,2025-05-12,Premium,Mobile,False,Marathi
3451,Amani Dar,Other,44,Mumbai,2023-10-29,Premium,Smart TV,False,English
3452,Zoya Grewal,Other,19,Pune,2023-12-30,Basic,Smart TV,True,Bengali
3453,Eshani Sura,Male,22,Hyderabad,2024-01-20,Basic,Laptop,True,Marathi
3454,Riya Bali,Other,43,Jaipur,2023-11-11,Standard,Mobile,False,Bengali
3455,Hridaan Wadhwa,Female,43,Ahmedabad,2025-06-10,Standard,Smart TV,True,Bengali
3456,Yashvi Chandran,Other,19,Pune,2023-06-20,Premium,Laptop,True,Hindi
3457,Hazel Gulati,Male,37,Hyderabad,2025-06-17,Standard,Laptop,True,Telugu
3458,Samar Ram,Female,27,Chennai,2024-06-17,Premium,Tablet,True,Telugu
3459,Myra Das,Female,60,Delhi,2025-07-03,Standard,Laptop,True,Hindi
3460,Tarini Randhawa,Other,18,Indore,2022-08-31,Basic,Tablet,True,Bengali
3461,Heer Din,Male,37,Kolkata,2024-04-23,Premium,Tablet,False,Hindi
3462,Shaan Dasgupta,Female,59,Ahmedabad,2023-02-09,Premium,Smart TV,False,Marathi
3463,Mohanlal Sunder,Other,17,Hyderabad,2024-07-19,Basic,Tablet,True,Bengali
3464,Gokul Varghese,Female,39,Chennai,2023-04-29,Basic,Laptop,True,Hindi
3465,Lakshay Seth,Male,49,Hyderabad,2024-11-04,Premium,Laptop,False,Marathi
3466,Vardaniya Keer,Other,42,Delhi,2022-12-28,Basic,Mobile,False,Tamil
3467,Ivan Kumar,Female,56,Chennai,2024-04-19,Standard,Smart TV,False,Bengali
3468,Suhana Wadhwa,Male,16,Kolkata,2024-06-20,Premium,Laptop,False,Bengali
3469,Charvi Lad,Female,23,Ahmedabad,2023-05-20,Premium,Tablet,True,English
3470,Jayesh Dyal,Other,38,Delhi,2023-08-02,Standard,Laptop,False,Telugu
3471,Eshani Saran,Male,53,Ahmedabad,2024-05-31,Basic,Mobile,False,Telugu
3472,Saanvi Kota,Other,21,Indore,2023-08-06,Standard,Laptop,False,Bengali
3473,Priyansh Mannan,Female,37,Indore,2024-03-03,Standard,Tablet,True,Tamil
3474,Navya Subramanian,Female,40,Pune,2022-12-09,Premium,Laptop,True,Bengali
3475,Lakshay Choudhary,Male,33,Pune,2023-02-17,Basic,Laptop,True,Hindi
3476,Alisha Venkataraman,Female,32,Hyderabad,2022-11-25,Premium,Smart TV,True,English
3477,Vivaan Chopra,Other,27,Hyderabad,2025-05-16,Basic,Mobile,False,English
3478,Aarna Walia,Female,21,Mumbai,2023-11-19,Basic,Tablet,False,Hindi
3479,Kaira Brar,Other,41,Jaipur,2024-07-21,Basic,Smart TV,False,Telugu
3480,Onkar Maharaj,Female,42,Jaipur,2024-02-15,Premium,Smart TV,False,Telugu
3481,Himmat Sheth,Other,23,Mumbai,2024-05-01,Basic,Laptop,True,Tamil
3482,Ritvik Kapadia,Other,34,Kolkata,2023-03-30,Basic,Laptop,True,Bengali
3483,Manikya Manne,Other,57,Indore,2024-05-04,Standard,Tablet,True,Marathi
3484,Anahita Kunda,Female,16,Delhi,2023-08-17,Standard,Laptop,False,Hindi
3485,Aaryahi Kar,Other,44,Delhi,2022-12-18,Premium,Mobile,True,Hindi
3486,Adah Jayaraman,Male,60,Jaipur,2023-04-09,Standard,Smart TV,True,Telugu
3487,Zaina Kothari,Female,64,Bangalore,2024-05-03,Basic,Smart TV,False,Telugu
3488,Purab Halder,Other,50,Ahmedabad,2022-08-27,Basic,Laptop,True,Telugu
3489,Jayesh Kant,Other,55,Pune,2024-09-18,Basic,Mobile,True,Tamil
3490,Prerak Roy,Other,29,Ahmedabad,2023-08-18,Standard,Laptop,False,Tamil
3491,Taimur Yohannan,Other,50,Indore,2024-10-07,Premium,Smart TV,False,Hindi
3492,Ritvik Upadhyay,Male,63,Hyderabad,2023-01-14,Basic,Mobile,True,Marathi
3493,Vedika Devi,Male,60,Ahmedabad,2024-09-15,Basic,Tablet,False,Marathi
3494,Divyansh Bhargava,Male,35,Mumbai,2025-04-26,Standard,Mobile,True,Hindi
3495,Taran Bahl,Other,64,Kolkata,2024-05-30,Basic,Mobile,True,Tamil
3496,Shamik Chaudhari,Other,28,Mumbai,2024-03-14,Standard,Laptop,True,English
3497,Ojas Dora,Female,53,Ahmedabad,2023-03-19,Basic,Laptop,True,Telugu
3498,Kanav Sastry,Male,64,Mumbai,2022-08-04,Premium,Tablet,False,Tamil
3499,Suhana Sehgal,Other,61,Jaipur,2025-01-14,Basic,Smart TV,False,Marathi
3500,Aayush Solanki,Other,64,Kolkata,2025-03-05,Standard,Tablet,True,English
3501,Raunak Tata,Male,23,Bangalore,2022-10-13,Premium,Laptop,False,Marathi
3502,Vardaniya Jaggi,Other,58,Indore,2024-05-02,Premium,Laptop,False,Hindi
3503,Kavya Shukla,Other,35,Mumbai,2024-12-17,Premium,Smart TV,False,Tamil
3504,Anaya Sachdeva,Other,48,Chennai,2023-07-12,Premium,Smart TV,False,Telugu
3505,Vivaan Comar,Other,41,Chennai,2022-11-21,Standard,Smart TV,True,Tamil
3506,Samaira Shere,Female,54,Mumbai,2025-02-05,Standard,Smart TV,False,Marathi
3507,Anika Dada,Female,36,Pune,2024-05-14,Premium,Smart TV,True,Marathi
3508,Saira Talwar,Female,64,Mumbai,2023-07-22,Premium,Laptop,True,English
3509,Shlok Sule,Male,57,Delhi,2022-08-14,Standard,Smart TV,True,English
3510,Saksham Vaidya,Male,58,Jaipur,2023-07-13,Basic,Mobile,False,Bengali
3511,Aaryahi Solanki,Male,56,Delhi,2025-02-28,Standard,Smart TV,False,Tamil
3512,Lakshay Kanda,Female,24,Indore,2025-01-27,Standard,Mobile,False,Hindi
3513,Ivana Aurora,Male,39,Kolkata,2023-12-17,Basic,Smart TV,True,Marathi
3514,Hiran Mani,Other,52,Kolkata,2022-11-05,Standard,Mobile,False,Bengali
3515,Ryan Shan,Other,64,Pune,2024-05-21,Basic,Smart TV,True,English
3516,Charvi Tailor,Other,56,Pune,2024-08-19,Standard,Mobile,True,Bengali
3517,Shayak Chowdhury,Other,32,Indore,2022-10-14,Premium,Mobile,False,Telugu
3518,Aarna Sankar,Other,39,Delhi,2023-11-08,Basic,Laptop,False,Hindi
3519,Tarini Sood,Other,36,Chennai,2023-12-17,Basic,Smart TV,True,English
3520,Shaan Raj,Other,54,Pune,2022-09-02,Standard,Mobile,False,Bengali
3521,Jiya Srivastava,Male,56,Jaipur,2023-12-08,Premium,Mobile,False,Hindi
3522,Hiran Bose,Female,54,Ahmedabad,2025-02-24,Premium,Mobile,True,English
3523,Jiya Rau,Female,28,Mumbai,2025-01-15,Basic,Tablet,False,Telugu
3524,Vaibhav Chaudry,Female,26,Indore,2024-10-29,Standard,Laptop,True,Telugu
3525,Chirag Loke,Female,61,Kolkata,2023-02-20,Premium,Smart TV,True,Tamil
3526,Kanav Khanna,Other,34,Jaipur,2023-01-24,Premium,Mobile,True,Bengali
3527,Shalv Mane,Other,26,Jaipur,2025-05-30,Premium,Laptop,True,Telugu
3528,Navya Wason,Other,28,Delhi,2025-07-11,Premium,Smart TV,True,Telugu
3529,Divij Chada,Other,61,Pune,2024-04-24,Standard,Smart TV,False,Tamil
3530,Pari Malhotra,Male,60,Ahmedabad,2024-05-28,Premium,Laptop,True,Telugu
3531,Arhaan Thaker,Female,16,Delhi,2023-07-02,Basic,Smart TV,False,Telugu
3532,Anay Chander,Male,55,Mumbai,2025-05-30,Basic,Smart TV,False,Tamil
3533,Darshit Hans,Female,59,Hyderabad,2022-12-16,Premium,Laptop,False,English
3534,Lagan Dada,Male,34,Mumbai,2023-04-09,Basic,Mobile,False,Tamil
3535,Nirvi Lala,Female,27,Mumbai,2023-06-13,Basic,Laptop,False,Hindi
3536,Amani Balakrishnan,Female,23,Bangalore,2023-09-22,Basic,Mobile,False,Tamil
3537,Ela Ahluwalia,Male,23,Delhi,2023-07-04,Standard,Smart TV,True,English
3538,Shaan Vasa,Male,60,Pune,2024-10-15,Standard,Mobile,True,Tamil
3539,Vihaan Brar,Other,27,Indore,2024-11-23,Premium,Mobile,False,Marathi
3540,Hansh Loyal,Male,63,Hyderabad,2024-10-15,Premium,Smart TV,True,Marathi
3541,Anvi Sharaf,Female,48,Bangalore,2022-09-11,Basic,Smart TV,False,Telugu
3542,Vidur Zacharia,Female,60,Delhi,2023-11-05,Standard,Laptop,False,Tamil
3543,Hansh Virk,Female,41,Hyderabad,2024-08-31,Premium,Laptop,False,English
3544,Sahil Kalita,Female,54,Pune,2023-12-30,Basic,Tablet,False,Bengali
3545,Indranil Ramakrishnan,Male,43,Chennai,2022-12-01,Basic,Tablet,False,English
3546,Khushi Chaudhuri,Other,20,Mumbai,2025-04-30,Premium,Laptop,True,Telugu
3547,Raghav Chaudhuri,Female,23,Mumbai,2023-10-10,Premium,Tablet,True,Hindi
3548,Hridaan Kapoor,Female,40,Kolkata,2025-04-19,Basic,Laptop,True,Bengali
3549,Yakshit Ramakrishnan,Female,42,Mumbai,2023-03-07,Basic,Smart TV,False,Hindi
3550,Eshani Gala,Male,61,Delhi,2022-10-10,Standard,Laptop,True,English
3551,Amira Kashyap,Female,38,Mumbai,2023-02-24,Standard,Mobile,False,Hindi
3552,Sara Bath,Other,45,Kolkata,2024-02-07,Basic,Laptop,False,Telugu
3553,Neelofar Wadhwa,Other,60,Delhi,2025-02-12,Basic,Laptop,True,Bengali
3554,Shray Sarma,Female,62,Kolkata,2023-07-25,Basic,Mobile,True,Hindi
3555,Vihaan Ramesh,Female,38,Pune,2024-03-27,Standard,Laptop,False,Marathi
3556,Zeeshan Dash,Male,64,Ahmedabad,2023-10-19,Basic,Smart TV,False,Hindi
3557,Miraya Sha,Female,62,Indore,2024-02-02,Premium,Smart TV,False,English
3558,Amira Handa,Male,35,Kolkata,2022-09-23,Premium,Tablet,True,Telugu
3559,Rasha Mane,Other,33,Bangalore,2025-06-03,Premium,Smart TV,False,Bengali
3560,Vihaan Sarkar,Male,33,Bangalore,2023-02-23,Standard,Laptop,False,Hindi
3561,Nakul Wali,Male,17,Ahmedabad,2024-11-19,Basic,Laptop,False,Hindi
3562,Raghav Wadhwa,Female,19,Jaipur,2023-04-12,Basic,Mobile,False,Hindi
3563,Nitya Bandi,Other,45,Delhi,2023-07-18,Premium,Tablet,False,Hindi
3564,Bhamini Jha,Male,48,Bangalore,2022-12-27,Standard,Laptop,False,English
3565,Tushar Barad,Other,51,Pune,2023-07-31,Premium,Tablet,True,Marathi
3566,Dishani Sinha,Male,33,Bangalore,2023-08-14,Premium,Smart TV,True,English
3567,Yuvraj  Kar,Other,52,Ahmedabad,2023-02-04,Basic,Mobile,False,Hindi
3568,Ojas Chawla,Male,34,Indore,2024-07-15,Basic,Smart TV,False,Bengali
3569,Anahi Arya,Other,62,Jaipur,2024-01-27,Premium,Tablet,False,English
3570,Navya Saran,Male,43,Delhi,2024-02-10,Standard,Laptop,True,English
3571,Vaibhav Garg,Other,55,Chennai,2024-05-29,Premium,Smart TV,True,Tamil
3572,Kartik Issac,Male,35,Chennai,2024-02-22,Premium,Mobile,True,Hindi
3573,Aayush Dass,Female,64,Hyderabad,2024-07-07,Basic,Laptop,False,Telugu
3574,Rhea Bir,Other,48,Ahmedabad,2023-04-27,Premium,Mobile,False,Hindi
3575,Oorja Shere,Female,27,Jaipur,2025-02-09,Standard,Tablet,False,Bengali
3576,Aradhya Kashyap,Female,30,Jaipur,2025-02-15,Standard,Laptop,False,Marathi
3577,Dharmajan Mahal,Male,56,Kolkata,2022-10-21,Basic,Mobile,True,Bengali
3578,Riya Kanda,Female,54,Pune,2023-01-01,Standard,Tablet,True,Hindi
3579,Anaya Tara,Other,17,Jaipur,2023-12-10,Premium,Laptop,True,Bengali
3580,Ishaan Chada,Male,44,Hyderabad,2023-10-11,Premium,Smart TV,False,Telugu
3581,Mahika Bedi,Male,56,Delhi,2025-01-16,Standard,Smart TV,True,Tamil
3582,Ritvik Bhatia,Other,25,Kolkata,2022-08-20,Basic,Tablet,False,Telugu
3583,Jayan Barad,Other,17,Kolkata,2023-09-30,Basic,Smart TV,True,Marathi
3584,Parinaaz Deshpande,Female,26,Delhi,2025-03-16,Standard,Laptop,True,Bengali
3585,Advika Gola,Female,28,Pune,2023-08-19,Standard,Mobile,False,Bengali
3586,Madhav Saxena,Male,25,Chennai,2023-05-11,Basic,Smart TV,True,Tamil
3587,Pari Lata,Other,29,Hyderabad,2022-11-23,Basic,Tablet,True,Hindi
3588,Ahana  Sarin,Other,33,Hyderabad,2024-09-30,Basic,Laptop,False,Telugu
3589,Myra Tak,Male,24,Delhi,2023-05-25,Standard,Tablet,True,Telugu
3590,Vidur Sant,Female,54,Delhi,2025-04-13,Standard,Smart TV,False,Hindi
3591,Ahana  Bal,Other,43,Jaipur,2023-10-21,Premium,Mobile,False,Bengali
3592,Badal Som,Female,18,Mumbai,2023-08-04,Premium,Smart TV,True,Hindi
3593,Tiya Chaudhuri,Female,35,Hyderabad,2024-05-21,Basic,Tablet,False,Telugu
3594,Umang Dar,Male,21,Mumbai,2025-02-23,Premium,Laptop,True,Telugu
3595,Divij Anand,Other,42,Hyderabad,2024-02-12,Basic,Laptop,False,Tamil
3596,Aniruddh Amble,Male,17,Jaipur,2023-06-28,Standard,Tablet,True,Tamil
3597,Kartik Sangha,Male,44,Indore,2022-11-22,Premium,Mobile,False,Tamil
3598,Madhup Wadhwa,Female,53,Hyderabad,2022-09-11,Standard,Mobile,True,Bengali
3599,Yasmin Tiwari,Other,18,Jaipur,2025-06-13,Premium,Mobile,False,Hindi
3600,Samaira Chacko,Male,31,Delhi,2025-04-23,Basic,Mobile,True,Tamil
3601,Zeeshan Kunda,Other,45,Pune,2023-03-14,Basic,Tablet,True,English
3602,Shaan Edwin,Male,55,Hyderabad,2025-05-11,Premium,Smart TV,True,Bengali
3603,Misha Chawla,Other,17,Ahmedabad,2025-01-08,Standard,Smart TV,True,Tamil
3604,Aaryahi Bhasin,Male,32,Chennai,2024-08-03,Premium,Laptop,True,Marathi
3605,Lakshit Bera,Female,56,Chennai,2024-08-03,Standard,Mobile,True,Marathi
3606,Samarth Chadha,Female,27,Pune,2023-01-14,Standard,Tablet,True,Marathi
3607,Yakshit Sachdeva,Male,50,Kolkata,2025-06-01,Standard,Mobile,True,Telugu
3608,Abram Hayer,Female,58,Jaipur,2025-04-07,Basic,Laptop,True,Marathi
3609,Amira Choudhary,Male,16,Bangalore,2022-12-27,Premium,Laptop,True,Hindi
3610,Nirvi Tandon,Female,60,Chennai,2023-11-24,Basic,Tablet,False,Telugu
3611,Nehmat Ratta,Other,30,Delhi,2022-08-07,Standard,Smart TV,False,Marathi
3612,Azad Bandi,Female,41,Bangalore,2024-04-07,Premium,Smart TV,False,English
3613,Zain Dora,Other,52,Hyderabad,2023-02-27,Standard,Laptop,False,English
3614,Ehsaan Sawhney,Other,36,Pune,2025-06-09,Premium,Smart TV,True,Marathi
3615,Ojas Batta,Female,64,Indore,2025-01-07,Premium,Smart TV,False,English
3616,Mohanlal Sarin,Other,46,Jaipur,2023-01-08,Basic,Mobile,True,Telugu
3617,Parinaaz Solanki,Female,40,Ahmedabad,2025-05-24,Premium,Tablet,True,Marathi
3618,Shamik Chahal,Other,38,Chennai,2024-07-09,Basic,Smart TV,True,Telugu
3619,Nitya Khosla,Female,39,Hyderabad,2025-02-07,Premium,Laptop,False,English
3620,Shamik Andra,Other,53,Indore,2023-01-26,Basic,Smart TV,True,Telugu
3621,Vaibhav Kumer,Male,43,Hyderabad,2024-03-10,Premium,Tablet,False,Hindi
3622,Damini Raj,Female,36,Delhi,2023-12-23,Standard,Mobile,False,Hindi
3623,Mehul Anne,Female,58,Kolkata,2022-10-21,Standard,Tablet,True,Tamil
3624,Sahil Dani,Female,33,Indore,2024-06-15,Premium,Smart TV,False,Tamil
3625,Tanya Dara,Other,51,Bangalore,2023-06-10,Premium,Tablet,False,Marathi
3626,Biju Biswas,Male,50,Kolkata,2023-03-22,Standard,Laptop,False,Hindi
3627,Charvi Divan,Other,60,Ahmedabad,2024-09-12,Basic,Laptop,False,English
3628,Indrajit Guha,Other,24,Delhi,2023-01-03,Basic,Laptop,True,Marathi
3629,Nayantara Bahl,Female,53,Bangalore,2024-05-07,Basic,Tablet,False,Telugu
3630,Samaira Ram,Other,45,Jaipur,2023-02-18,Standard,Laptop,True,Hindi
3631,Seher Vyas,Other,59,Delhi,2025-06-12,Standard,Smart TV,True,Marathi
3632,Himmat Dewan,Male,49,Delhi,2025-02-22,Standard,Smart TV,False,English
3633,Nayantara Srivastava,Other,47,Hyderabad,2022-11-20,Standard,Tablet,False,Bengali
3634,Elakshi Sule,Male,18,Mumbai,2022-10-05,Basic,Tablet,False,Marathi
3635,Neelofar Talwar,Female,18,Jaipur,2024-09-03,Standard,Mobile,False,Tamil
3636,Suhana Arora,Male,43,Bangalore,2024-08-11,Standard,Mobile,False,Telugu
3637,Sana Gandhi,Male,59,Kolkata,2023-07-04,Basic,Tablet,True,Tamil
3638,Nirvaan Chauhan,Female,30,Mumbai,2025-02-28,Basic,Tablet,False,Marathi
3639,Nitya Dash,Male,56,Jaipur,2023-03-12,Basic,Tablet,False,Tamil
3640,Mahika Viswanathan,Male,38,Chennai,2023-03-14,Premium,Laptop,False,Bengali
3641,Elakshi Dyal,Female,55,Jaipur,2022-12-13,Standard,Smart TV,True,English
3642,Ahana  Rau,Other,26,Pune,2025-01-21,Basic,Smart TV,False,Hindi
3643,Chirag Virk,Male,63,Kolkata,2024-11-14,Basic,Mobile,False,Marathi
3644,Darshit Char,Other,47,Delhi,2023-07-31,Standard,Smart TV,False,Bengali
3645,Myra Bobal,Female,51,Chennai,2024-03-21,Basic,Mobile,False,Bengali
3646,Gokul Bath,Female,48,Delhi,2024-12-11,Standard,Smart TV,True,Tamil
3647,Kiara Maharaj,Other,39,Pune,2022-11-08,Standard,Tablet,True,Telugu
3648,Miraan Kulkarni,Male,54,Indore,2023-11-26,Standard,Mobile,True,Bengali
3649,Aaryahi Seshadri,Other,49,Hyderabad,2024-05-31,Basic,Smart TV,False,Bengali
3650,Sahil Butala,Female,43,Bangalore,2023-06-17,Standard,Laptop,False,Telugu
3651,Nirvaan Kala,Female,52,Indore,2025-06-03,Basic,Laptop,True,Tamil
3652,Mahika Dash,Male,22,Chennai,2024-06-28,Standard,Laptop,False,Bengali
3653,Reyansh Mani,Female,19,Indore,2024-05-19,Basic,Smart TV,False,Bengali
3654,Myra Chaudhuri,Other,52,Chennai,2024-08-03,Standard,Smart TV,False,English
3655,Vardaniya Khosla,Other,16,Pune,2023-01-06,Premium,Smart TV,False,English
3656,Taran Issac,Other,16,Mumbai,2022-08-24,Standard,Tablet,True,Marathi
3657,Ivan Keer,Other,62,Jaipur,2024-01-22,Basic,Smart TV,True,Bengali
3658,Aarna Krishnan,Male,35,Kolkata,2023-02-11,Premium,Tablet,False,Telugu
3659,Tara Brahmbhatt,Other,34,Pune,2024-12-07,Basic,Smart TV,False,Tamil
3660,Akarsh Singh,Male,44,Delhi,2024-09-19,Premium,Tablet,True,Tamil
3661,Aaryahi Varma,Female,25,Mumbai,2025-06-08,Basic,Smart TV,True,English
3662,Tara Doctor,Female,33,Indore,2024-06-13,Premium,Smart TV,True,Bengali
3663,Ishita Seth,Male,43,Indore,2024-08-09,Premium,Laptop,False,Hindi
3664,Onkar Gupta,Male,50,Hyderabad,2022-07-15,Premium,Mobile,True,Bengali
3665,Ryan Karan,Female,58,Kolkata,2024-05-30,Basic,Smart TV,True,Hindi
3666,Uthkarsh Mand,Female,62,Hyderabad,2025-04-08,Basic,Smart TV,True,English
3667,Devansh Ganesan,Other,46,Indore,2023-10-10,Basic,Laptop,True,English
3668,Saanvi Keer,Male,42,Bangalore,2024-01-02,Standard,Smart TV,False,Bengali
3669,Indrans Chandran,Female,26,Ahmedabad,2025-01-23,Standard,Laptop,False,Tamil
3670,Abram Venkataraman,Male,64,Kolkata,2025-03-01,Basic,Laptop,True,Bengali
3671,Ayesha Jain,Female,64,Chennai,2022-11-16,Basic,Laptop,False,Telugu
3672,Vivaan Sharaf,Male,53,Ahmedabad,2024-02-13,Basic,Tablet,False,Telugu
3673,Veer Konda,Male,20,Jaipur,2023-05-15,Premium,Laptop,False,Hindi
3674,Nayantara Raja,Female,23,Chennai,2022-10-09,Basic,Laptop,True,Marathi
3675,Yuvraj  Wali,Other,49,Indore,2023-08-13,Premium,Tablet,True,Tamil
3676,Gatik Hans,Other,63,Delhi,2023-09-12,Basic,Laptop,False,Tamil
3677,Kartik Singh,Other,27,Mumbai,2023-11-19,Premium,Tablet,True,Tamil
3678,Onkar Solanki,Female,53,Hyderabad,2022-10-01,Standard,Smart TV,False,English
3679,Diya Savant,Female,16,Delhi,2022-07-30,Premium,Smart TV,True,Marathi
3680,Myra Sankaran,Other,46,Hyderabad,2023-04-15,Basic,Laptop,True,Marathi
3681,Rasha Balakrishnan,Female,19,Delhi,2022-07-23,Standard,Mobile,False,English
3682,Aarna Shah,Female,64,Mumbai,2023-02-02,Basic,Tablet,False,Marathi
3683,Nirvaan Khare,Other,60,Mumbai,2025-04-12,Basic,Smart TV,True,Marathi
3684,Taran Raval,Female,20,Ahmedabad,2024-02-20,Premium,Smart TV,False,Telugu
3685,Rasha Salvi,Female,45,Kolkata,2024-09-29,Premium,Smart TV,False,English
3686,Pranay Ramakrishnan,Male,39,Hyderabad,2023-07-28,Premium,Smart TV,True,Telugu
3687,Pihu Borah,Male,18,Delhi,2024-11-30,Standard,Smart TV,True,Marathi
3688,Nishith Ramachandran,Other,26,Chennai,2024-08-19,Premium,Laptop,True,Marathi
3689,Abram Bhardwaj,Male,60,Delhi,2024-11-22,Standard,Mobile,True,Hindi
3690,Nayantara Sawhney,Male,19,Kolkata,2025-02-20,Basic,Laptop,True,Bengali
3691,Vivaan Sastry,Female,41,Hyderabad,2022-09-05,Basic,Tablet,True,Hindi
3692,Ela Chandra,Male,42,Ahmedabad,2023-06-09,Basic,Mobile,False,Bengali
3693,Ivan Thakkar,Female,61,Indore,2023-11-07,Basic,Smart TV,True,Tamil
3694,Ojas Saraf,Male,58,Indore,2025-03-31,Basic,Smart TV,False,Telugu
3695,Damini Lata,Other,42,Indore,2024-01-02,Standard,Smart TV,False,Tamil
3696,Khushi Dube,Female,57,Delhi,2022-10-07,Standard,Laptop,False,English
3697,Suhana Vora,Male,21,Hyderabad,2023-04-04,Standard,Mobile,False,Marathi
3698,Emir Ravi,Female,30,Kolkata,2025-01-22,Basic,Laptop,True,Telugu
3699,Hridaan Desai,Other,45,Jaipur,2023-11-17,Basic,Smart TV,False,Bengali
3700,Siya Issac,Other,57,Hyderabad,2024-09-02,Premium,Laptop,False,Tamil
3701,Aarush Chad,Female,52,Bangalore,2024-03-26,Basic,Tablet,False,Telugu
3702,Aarav Bava,Other,52,Hyderabad,2024-06-16,Standard,Laptop,True,Telugu
3703,Urvi Sarin,Other,57,Pune,2024-03-21,Premium,Mobile,False,English
3704,Eshani Joshi,Male,52,Kolkata,2022-09-25,Standard,Mobile,True,Hindi
3705,Sana Kale,Other,50,Ahmedabad,2023-07-18,Standard,Laptop,True,Bengali
3706,Jayesh Grover,Male,38,Kolkata,2025-04-16,Standard,Smart TV,False,Marathi
3707,Renee Bhavsar,Female,21,Mumbai,2022-09-25,Premium,Tablet,True,English
3708,Aradhya Chand,Other,19,Delhi,2023-09-09,Premium,Tablet,True,Marathi
3709,Alisha Mander,Female,33,Bangalore,2022-07-27,Premium,Mobile,True,Tamil
3710,Kabir Chaudhry,Other,24,Chennai,2025-02-07,Standard,Mobile,False,English
3711,Siya Chand,Male,64,Ahmedabad,2023-05-29,Standard,Mobile,False,Marathi
3712,Pranay Yohannan,Other,44,Jaipur,2023-09-11,Premium,Mobile,False,Bengali
3713,Advika Rattan,Female,28,Kolkata,2024-04-07,Basic,Laptop,True,Hindi
3714,Myra Chacko,Other,62,Hyderabad,2025-06-11,Basic,Mobile,True,Hindi
3715,Ritvik Basak,Male,32,Bangalore,2025-06-19,Basic,Smart TV,True,English
3716,Gatik Devi,Female,60,Pune,2024-06-26,Premium,Laptop,True,Tamil
